Age,Married_Premium_Discount,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Adjustment,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Time_Since_First_Contact,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Premium_Adjustment_Region,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widowed,Prior_Insurance_1-5 years,Prior_Insurance_<1 year,Prior_Insurance_>5 years,Claims_Severity_High,Claims_Severity_Low,Claims_Severity_Medium,Policy_Type_Full Coverage,Policy_Type_Liability-Only,Source_of_Lead_Agent,Source_of_Lead_Online,Source_of_Lead_Referral,Region_Rural,Region_Suburban,Region_Urban,Is_Senior,Conversion_Status
0.4988236043860154,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.44728935828124555,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-0.6312848381491217,-0.010231807353231818,-0.7042652962174621,0.003792661485678891,-0.11019537333515826,-0.20611092211775536,-0.7942224512201721,-0.3651481121706578,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
-0.2129375993096248,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.7839586229362618,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,0.751595420666041,-0.010231807353231818,-0.7042652962174621,0.003792661485678891,1.1332640414149906,0.23612680259703125,-0.7942224512201721,0.9093653683551982,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.6411758451251435,1.0204082049231198,0.06913571898748758,0.7021413996658472,0.20058569797286913,0.8153063768285024,1.120627887591278,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,1.4430355500736223,-0.45703562190484115,1.415100626796267,-1.219646527442955,-0.358887256285188,1.1608056815461305,-0.7942224512201721,0.9093653683551982,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1.5664654099294757,1.0204082049231198,-1.3863531018017248,0.7021413996658472,0.20058569797286913,0.8153063768285024,0.7839586229362618,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-1.3227249675567032,0.4365720071983775,0.002190011453780926,0.003792661485678891,-1.3536547880853071,1.9045691276573626,-0.7942224512201721,0.9093653683551982,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1
-0.2841137196791888,-0.9799999599918376,-1.3863531018017248,2.0986040083886937,0.9592305465843258,0.8153063768285024,0.8782260170396663,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-0.17032475187740084,1.3301796363015963,1.415100626796267,0.003792661485678891,0.6358802755149311,-1.0503829420278026,1.2590930896799626,-0.3651481121706578,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.2841137196791888,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,-1.2265327837738076,-1.9093954943038682,-0.4998437451132192,-0.6626129935924845,3.0476328262475123,0.5904162476199234,-0.2855647734453311,-0.45703562190484115,-0.7042652962174621,-1.219646527442955,-0.11019537333515826,0.29643194687632035,-0.7942224512201721,-1.639661592696514,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1.63764153029904,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.44728935828124555,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,-1.5532050106925637,-0.010231807353231818,-0.7042652962174621,0.003792661485678891,-1.602346671035337,1.6231451210206802,-0.7942224512201721,0.9093653683551982,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1
0.7835280858642716,-0.9799999599918376,1.5246245397766998,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.5415567523846501,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,-1.6684450322604938,-0.9038394364564505,-1.4107206038887052,0.003792661485678891,0.6358802755149311,-1.5127223815023523,1.2590930896799626,-0.3651481121706578,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
-0.568818201157445,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,-1.2265327837738076,-1.9093954943038682,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,0.06015529125845961,-0.010231807353231818,-0.7042652962174621,1.227231850414313,-1.1049629051352774,0.1959233730775052,-0.7942224512201721,-1.639661592696514,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
0.5699997247555795,-0.9799999599918376,-1.3863531018017248,0.7021413996658472,2.476520243807239,0.8153063768285024,0.8782260170396663,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,1.3277955285056922,-0.010231807353231818,0.708645319125024,0.003792661485678891,1.1332640414149906,-0.0855006335591772,-0.7942224512201721,0.9093653683551982,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
-0.4976420807878809,-0.9799999599918376,-1.3863531018017248,0.7021413996658472,0.20058569797286913,-1.2265327837738076,-1.1417895708904313,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,0.751595420666041,-0.9038394364564505,0.002190011453780926,-1.219646527442955,1.3819559243650203,-0.5277383582739639,1.2590930896799626,-0.3651481121706578,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
-0.4976420807878809,1.0204082049231198,1.5246245397766998,0.7021413996658472,0.20058569797286913,-1.2265327837738076,0.11062009362622927,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,0.06015529125845961,-0.9038394364564505,-0.7042652962174621,1.227231850414313,-0.358887256285188,-1.1106880863070916,1.2590930896799626,-1.639661592696514,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
0.21411912290775933,-0.9799999599918376,0.06913571898748758,0.7021413996658472,2.476520243807239,-1.2265327837738076,-0.13178177692538245,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,1.5582755716415526,-0.45703562190484115,-0.7042652962174621,1.227231850414313,1.1332640414149906,0.6180593830325288,-0.7942224512201721,0.9093653683551982,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
-1.5652838863313412,-0.9799999599918376,0.06913571898748758,0.7021413996658472,0.20058569797286913,-1.2265327837738076,-1.8151281002004638,2.0006252149329002,-0.6626129935924845,3.0476328262475123,2.074619987237629,0.751595420666041,0.8833758217499869,-1.4107206038887052,1.227231850414313,0.3871883925649013,1.2613142553449457,-0.7942224512201721,-0.3651481121706578,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
-1.5652838863313412,1.0204082049231198,0.06913571898748758,0.7021413996658472,0.20058569797286913,0.8153063768285024,1.120627887591278,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,-0.9770049028529124,-0.9038394364564505,0.708645319125024,0.003792661485678891,0.1384965096148715,-0.9297726534692244,1.2590930896799626,-0.3651481121706578,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
-0.639994321527009,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.44728935828124555,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,0.8668354422339712,-0.9038394364564505,0.708645319125024,0.003792661485678891,0.1384965096148715,1.2211108258254197,-0.7942224512201721,0.9093653683551982,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
-1.1382271641139572,-0.9799999599918376,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.5415567523846501,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-0.8617648812849822,-0.9038394364564505,0.002190011453780926,1.227231850414313,0.6358802755149311,-0.3870263549556226,1.2590930896799626,-0.3651481121706578,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0.28529524327732336,-0.9799999599918376,0.06913571898748758,0.7021413996658472,0.20058569797286913,0.8153063768285024,0.20488748772963383,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,-1.3227249675567032,-0.9038394364564505,-0.7042652962174621,1.227231850414313,-0.11019537333515826,0.49744909447395064,-0.7942224512201721,0.9093653683551982,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.9958749233748291,-0.9799999599918376,1.5246245397766998,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.20488748772963383,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,-0.17032475187740084,-0.010231807353231818,0.002190011453780926,-1.219646527442955,0.1384965096148715,0.718567956831344,-0.7942224512201721,0.9093653683551982,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
-1.5652838863313412,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,-1.2265327837738076,-0.5627184356838033,2.0006252149329002,1.509176562593961,-0.3281235165166794,2.074619987237629,-0.5160448165811915,-0.9038394364564505,0.002190011453780926,-1.219646527442955,0.8845721584649608,-1.7941463881390347,1.2590930896799626,0.9093653683551982,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.4952892895599117,-0.9799999599918376,1.5246245397766998,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.5415567523846501,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,1.0973154853698317,0.4365720071983775,1.415100626796267,0.003792661485678891,-0.6075791392352178,-0.32672121067633353,1.2590930896799626,-0.3651481121706578,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1
-0.2841137196791888,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.11062009362622927,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,0.17539531282638984,0.8833758217499869,-0.7042652962174621,1.227231850414313,-1.602346671035337,0.9195851044289742,-0.7942224512201721,-0.3651481121706578,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
0.0717668821686313,-0.9799999599918376,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,-0.4684510415803987,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,-1.6684450322604938,1.7769834508532056,0.708645319125024,-1.219646527442955,-1.1049629051352774,0.6984662420715809,-0.7942224512201721,0.9093653683551982,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
-1.5652838863313412,-0.9799999599918376,1.5246245397766998,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,-0.4684510415803987,-0.4998437451132192,1.509176562593961,3.0476328262475123,2.074619987237629,0.17539531282638984,-0.9038394364564505,-0.7042652962174621,0.003792661485678891,-0.358887256285188,0.17582165831774219,-0.7942224512201721,-0.3651481121706578,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
-0.639994321527009,-0.9799999599918376,0.06913571898748758,0.7021413996658472,0.20058569797286913,0.8153063768285024,0.5415567523846501,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-1.5532050106925637,-1.35064325100806,1.415100626796267,0.003792661485678891,-1.3536547880853071,-0.34682292543609655,1.2590930896799626,-1.639661592696514,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
0.0717668821686313,-0.9799999599918376,-1.3863531018017248,0.7021413996658472,0.9592305465843258,-1.2265327837738076,-0.13178177692538245,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,0.29063533439432004,1.7769834508532056,0.002190011453780926,0.003792661485678891,0.8845721584649608,-0.7689589353911201,1.2590930896799626,0.9093653683551982,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1
-1.2805794048530852,-0.9799999599918376,0.06913571898748758,0.7021413996658472,0.20058569797286913,-1.2265327837738076,-1.1417895708904313,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-1.4379649891246333,0.4365720071983775,-0.7042652962174621,1.227231850414313,0.3871883925649013,0.37683880591537244,-0.7942224512201721,-0.3651481121706578,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0.35647136364688736,-0.9799999599918376,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,-0.4684510415803987,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,0.9820754638019015,0.4365720071983775,-0.7042652962174621,-1.219646527442955,-0.8562710221852475,-0.0855006335591772,-0.7942224512201721,0.9093653683551982,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
-0.711170441896573,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.44728935828124555,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,0.6363553990981108,0.4365720071983775,-0.7042652962174621,0.003792661485678891,-0.6075791392352178,0.27633023211655733,-0.7942224512201721,0.9093653683551982,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.35528984004875286,-0.9799999599918376,1.5246245397766998,-0.6943212090569992,-0.5580591506385876,-1.2265327837738076,-1.4784588355454475,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,-0.2855647734453311,-0.9038394364564505,-0.7042652962174621,0.003792661485678891,1.1332640414149906,0.4773473797141876,-0.7942224512201721,-0.3651481121706578,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
-0.711170441896573,-0.9799999599918376,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.8782260170396663,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,0.17539531282638984,1.3301796363015963,0.002190011453780926,-1.219646527442955,-0.8562710221852475,-0.5277383582739639,1.2590930896799626,0.9093653683551982,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1.922346011777296,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.11062009362622927,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-0.05508473030947062,-0.9038394364564505,-0.7042652962174621,1.227231850414313,-1.1049629051352774,0.5175508092337137,-0.7942224512201721,-1.639661592696514,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
-0.07058535857049675,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.11062009362622927,-0.4998437451132192,-0.6626129935924845,3.0476328262475123,0.5904162476199234,1.3277955285056922,-0.010231807353231818,0.002190011453780926,0.003792661485678891,0.1384965096148715,-0.16590749259822932,-0.7942224512201721,0.9093653683551982,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
-1.1382271641139572,1.0204082049231198,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,1.4572971522462943,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,1.2125555069377618,-0.45703562190484115,0.002190011453780926,-1.219646527442955,0.6358802755149311,-0.48753492875443777,1.2590930896799626,0.9093653683551982,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0.8547042062338356,-0.9799999599918376,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,-0.13178177692538245,2.0006252149329002,-0.6626129935924845,-0.3281235165166794,0.5904162476199234,1.4430355500736223,-0.45703562190484115,0.002190011453780926,-1.219646527442955,0.6358802755149311,-0.26641606639704446,-0.7942224512201721,0.9093653683551982,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
-1.3517555252226492,-0.9799999599918376,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.8782260170396663,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-1.4379649891246333,0.8833758217499869,0.002190011453780926,0.003792661485678891,-0.358887256285188,-1.331806948664485,1.2590930896799626,0.9093653683551982,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.21411912290775933,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,-0.226049171028787,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-1.2074849459887729,0.4365720071983775,0.002190011453780926,1.227231850414313,-1.1049629051352774,2.6081291442490686,-0.7942224512201721,-1.639661592696514,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
-1.5652838863313412,-0.9799999599918376,0.06913571898748758,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.20488748772963383,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,1.6735155932094827,-0.45703562190484115,0.708645319125024,0.003792661485678891,1.3819559243650203,-0.8895692239496983,1.2590930896799626,-1.639661592696514,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
-1.4229316455922132,1.0204082049231198,0.06913571898748758,0.7021413996658472,0.9592305465843258,-1.2265327837738076,-0.226049171028787,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,1.0973154853698317,-0.9038394364564505,0.002190011453780926,1.227231850414313,-1.1049629051352774,0.07531308451892704,-0.7942224512201721,0.9093653683551982,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
0.1429430025381953,-0.9799999599918376,-1.3863531018017248,0.7021413996658472,0.20058569797286913,0.8153063768285024,-0.805120306235415,2.0006252149329002,1.509176562593961,-0.3281235165166794,2.074619987237629,-1.2074849459887729,-0.45703562190484115,1.415100626796267,-1.219646527442955,-0.358887256285188,0.49744909447395064,-0.7942224512201721,-0.3651481121706578,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0.7835280858642716,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,0.44728935828124555,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,1.5582755716415526,-0.9038394364564505,0.708645319125024,1.227231850414313,0.3871883925649013,-1.7137395290999824,1.2590930896799626,-0.3651481121706578,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
0.1429430025381953,1.0204082049231198,-1.3863531018017248,-0.6943212090569992,-0.5580591506385876,-1.2265327837738076,-1.2360569649938358,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,-1.0922449244208428,-0.45703562190484115,1.415100626796267,0.003792661485678891,1.1332640414149906,0.41704223543489854,-0.7942224512201721,0.9093653683551982,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.14176147894006078,1.0204082049231198,1.5246245397766998,-0.6943212090569992,-0.5580591506385876,0.8153063768285024,-0.226049171028787,2.0006252149329002,1.509176562593961,-0.3281235165166794,2.074619987237629,0.06015529125845961,-1.35064325100806,0.002190011453780926,-1.219646527442955,-1.1049629051352774,2.7287394328076466,-0.7942224512201721,-1.639661592696514,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1
-0.35528984004875286,1.0204082049231198,0.06913571898748758,0.7021413996658472,0.9592305465843258,0.8153063768285024,1.120627887591278,-0.4998437451132192,-0.6626129935924845,-0.3281235165166794,-0.8937874919977825,-1.5532050106925637,-0.45703562190484115,0.002190011453780926,0.003792661485678891,-0.6075791392352178,0.2562285173567943,-0.7942224512201721,-0.3651481121706578,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
-1.5652838863313412,-0.9799999599918376,0.06913571898748758,0.7021413996658472,0.9592305465843258,0.8153063768285024,1.2148952816946825,-0.4998437451132192,1.509176562593961,-0.3281235165166794,0.5904162476199234,1.6735155932094827,-0.9038394364564505,0.002190011453780926,-1.219646527442955,1.63064780731505,-0.4473314992349117,1.2590930896799626,0.9093653683551982,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
